"","calBP","PrDens"
"2924",9077,1.39656319654888e-05
"2925",9076,1.4048773592828e-05
"2926",9075,1.41283792482588e-05
"2927",9074,1.42026369208441e-05
"2928",9073,1.42703534124767e-05
"2929",9072,1.43304149039098e-05
"2930",9071,1.43818086703179e-05
"2931",9070,1.44236430721728e-05
"2932",9069,1.44616035808222e-05
"2933",9068,1.44952036468635e-05
"2934",9067,1.45239905521284e-05
"2935",9066,1.4547549103096e-05
"2936",9065,1.45655047458537e-05
"2937",9064,1.45778388796938e-05
"2938",9063,1.45839899738353e-05
"2939",9062,1.45835394007548e-05
"2940",9061,1.45759538371293e-05
"2941",9060,1.45613845736972e-05
"2942",9059,1.4541551845874e-05
"2943",9058,1.45165580399258e-05
"2944",9057,1.44865810323869e-05
"2945",9056,1.44518649249355e-05
"2946",9055,1.4412710043689e-05
"2947",9054,1.43701007624447e-05
"2948",9053,1.43242257325137e-05
"2949",9052,1.42752850608402e-05
"2950",9051,1.422348778384e-05
"2951",9050,1.41690494323192e-05
"2952",9049,1.41073341281528e-05
"2953",9048,1.40393517477603e-05
"2954",9047,1.3965620917683e-05
"2955",9046,1.38870910629354e-05
"2956",9045,1.38042072923975e-05
"2957",9044,1.37147528805945e-05
"2958",9043,1.36194426511071e-05
"2959",9042,1.35189172908557e-05
"2960",9041,1.34137469482651e-05
"2961",9040,1.33044370751669e-05
"2962",9039,1.31887975032052e-05
"2963",9038,1.30671416421368e-05
"2964",9037,1.29398186144352e-05
"2965",9036,1.28072149222765e-05
"2966",9035,1.26699612988037e-05
"2967",9034,1.25295812834375e-05
"2968",9033,1.23865571316562e-05
"2969",9032,1.22413792367335e-05
"2970",9031,1.20945426375e-05
"2971",9030,1.19465434444901e-05
"2972",9029,1.17978096552806e-05
"2973",9028,1.1648434223293e-05
"2974",9027,1.14985091671948e-05
"2975",9026,1.1348125949216e-05
"2976",9025,1.11973758077573e-05
"2977",9024,1.10467963462205e-05
"2978",9023,1.0896608551629e-05
"2979",9022,1.07468168424851e-05
"2980",9021,1.05974256712151e-05
"2981",9020,1.04484395245603e-05
"2982",9019,1.02995723953185e-05
"2983",9018,1.01508573016291e-05
"2984",9017,1.00023276339215e-05
"2985",9016,9.85401713398077e-06
"2986",9015,9.70595987314769e-06
"2987",9014,9.55807579689638e-06
"2988",9013,9.41039424559294e-06
"2989",9012,9.26294430544797e-06
"2990",9011,9.11575479528972e-06
"2991",9010,8.96885425354981e-06
"2992",9009,8.82430515541538e-06
"2993",9008,8.68233949292843e-06
"2994",9007,8.54316771728956e-06
"2995",9006,8.40697849031851e-06
"2996",9005,8.27390590813567e-06
"2997",9004,8.14522051278429e-06
"2998",9003,8.02127001650013e-06
"2999",9002,7.9023510427509e-06
"3000",9001,7.78870641670485e-06
"3001",9000,7.68052310011904e-06
"3002",8999,7.57756820083502e-06
"3003",8998,7.47990701160385e-06
"3004",8997,7.38755812309676e-06
"3005",8996,7.3004936219777e-06
"3006",8995,7.21863965199849e-06
"3007",8994,7.13895236516708e-06
"3008",8993,7.06145666768031e-06
"3009",8992,6.98617336999001e-06
"3010",8991,6.91311907881539e-06
"3011",8990,6.84230610308263e-06
"3012",8989,6.76862067713601e-06
"3013",8988,6.69175001448953e-06
"3014",8987,6.61181639267984e-06
"3015",8986,6.52873508987703e-06
"3016",8985,6.44243176546905e-06
"3017",8984,6.3484572250733e-06
"3018",8983,6.2467975242353e-06
"3019",8982,6.13757253936012e-06
"3020",8981,6.02103640445911e-06
"3021",8980,5.89757560312618e-06
"3022",8979,5.76585375295397e-06
"3023",8978,5.62663465453957e-06
"3024",8977,5.48119016659179e-06
"3025",8976,5.33099379617342e-06
"3026",8975,5.17768334384996e-06
"3027",8974,5.02294720419267e-06
"3028",8973,4.86789693498129e-06
"3029",8972,4.71364226331288e-06
"3030",8971,4.56126979869607e-06
"3031",8970,4.4118224918319e-06
"3032",8969,4.26465564685401e-06
"3033",8968,4.12051285238395e-06
"3034",8967,3.97965515834693e-06
"3035",8966,3.8425152963364e-06
"3036",8965,3.70948749384784e-06
"3037",8964,3.58342541986545e-06
"3038",8963,3.46491305531973e-06
"3039",8962,3.35439279918026e-06
"3040",8961,3.2524235135464e-06
"3041",8960,3.15888169760192e-06
"3042",8959,3.07306963257348e-06
"3043",8958,2.99490060589486e-06
"3044",8957,2.92420770533216e-06
"3045",8956,2.86075310159359e-06
"3046",8955,2.80423807487796e-06
"3047",8954,2.75257465075709e-06
"3048",8953,2.70557677223032e-06
"3049",8952,2.66304614517557e-06
"3050",8951,2.62477477675529e-06
"3051",8950,2.59054742254658e-06
"3052",8949,2.56305995645149e-06
"3053",8948,2.54133776142737e-06
"3054",8947,2.52489384263214e-06
"3055",8946,2.51280722189129e-06
"3056",8945,2.5046584600914e-06
"3057",8944,2.50008357267966e-06
"3058",8943,2.49841311101112e-06
"3059",8942,2.49906258166629e-06
"3060",8941,2.50152880644379e-06
"3061",8940,2.50518242290724e-06
"3062",8939,2.50926079096065e-06
"3063",8938,2.51355604424372e-06
"3064",8937,2.51810167858948e-06
"3065",8936,2.52252899398978e-06
"3066",8935,2.52670165536496e-06
"3067",8934,2.53018265785776e-06
"3068",8933,2.5329231622853e-06
"3069",8932,2.53488345858271e-06
"3070",8931,2.5360322485474e-06
"3071",8930,2.53634601616761e-06
"3072",8929,2.53593308233886e-06
"3073",8928,2.53477801176518e-06
"3074",8927,2.53286971582903e-06
"3075",8926,2.53020113926787e-06
"3076",8925,2.52676899560567e-06
"3077",8924,2.52314447866218e-06
"3078",8923,2.51910883007742e-06
"3079",8922,2.5146599221577e-06
"3080",8921,2.50979565641258e-06
"3081",8920,2.50451396411239e-06
"3082",8919,2.49934619321811e-06
"3083",8918,2.49431711699333e-06
"3084",8917,2.48944947061504e-06
"3085",8916,2.48476415469701e-06
"3086",8915,2.48028042300907e-06
"3087",8914,2.47654494407144e-06
"3088",8913,2.47358347030216e-06
"3089",8912,2.47141931369796e-06
"3090",8911,2.47007369252013e-06
"3091",8910,2.46956603845745e-06
"3092",8909,2.46980064500416e-06
"3093",8908,2.47060899542152e-06
"3094",8907,2.47221477633256e-06
"3095",8906,2.47462205839177e-06
"3096",8905,2.47760034691922e-06
"3097",8904,2.48089211090693e-06
"3098",8903,2.48449995345376e-06
"3099",8902,2.48842649169353e-06
"3100",8901,2.49267435689942e-06
"3101",8900,2.49724619458901e-06
"3102",8899,2.50190828338385e-06
"3103",8898,2.506661011261e-06
"3104",8897,2.51150476735242e-06
"3105",8896,2.51643994194351e-06
"3106",8895,2.52146692647206e-06
"3107",8894,2.52636735851529e-06
"3108",8893,2.53114099323011e-06
"3109",8892,2.53578759687108e-06
"3110",8891,2.54030694654485e-06
"3111",8890,2.54469882996492e-06
"3112",8889,2.54843396663973e-06
"3113",8888,2.55172562284668e-06
"3114",8887,2.55436158302084e-06
"3115",8886,2.55634659337517e-06
"3116",8885,2.55768534729317e-06
"3117",8884,2.55802364341514e-06
"3118",8883,2.55737612313041e-06
"3119",8882,2.55600376281778e-06
"3120",8881,2.55375590060371e-06
"3121",8880,2.55067033929018e-06
"3122",8879,2.54690191115064e-06
"3123",8878,2.54248137540303e-06
"3124",8877,2.53744297157763e-06
"3125",8876,2.53182499946936e-06
"3126",8875,2.52567046869082e-06
"3127",8874,2.51968856570356e-06
"3128",8873,2.51389292260692e-06
"3129",8872,2.50829836143913e-06
"3130",8871,2.50292097256155e-06
"3131",8870,2.49777819542819e-06
"3132",8869,2.49336207309217e-06
"3133",8868,2.48941497450691e-06
"3134",8867,2.48612807186458e-06
"3135",8866,2.48348343598871e-06
"3136",8865,2.48146111622591e-06
"3137",8864,2.48007446347854e-06
"3138",8863,2.47930814626071e-06
"3139",8862,2.47914319634648e-06
"3140",8861,2.47955664263728e-06
"3141",8860,2.48052110375559e-06
"3142",8859,2.48164679885988e-06
"3143",8858,2.48293162434906e-06
"3144",8857,2.48437328758188e-06
"3145",8856,2.48596930317811e-06
"3146",8855,2.48771698921084e-06
"3147",8854,2.48932186223169e-06
"3148",8853,2.49077900672213e-06
"3149",8852,2.49208369733923e-06
"3150",8851,2.49323138940766e-06
"3151",8850,2.49421770982337e-06
"3152",8849,2.49486699229784e-06
"3153",8848,2.49514403973714e-06
"3154",8847,2.49501751277138e-06
"3155",8846,2.49445948839684e-06
"3156",8845,2.49344505358996e-06
"3157",8844,2.4919882328406e-06
"3158",8843,2.4900730354232e-06
"3159",8842,2.48768461120753e-06
"3160",8841,2.48480909699646e-06
"3161",8840,2.48163502656775e-06
"3162",8839,2.47868518319672e-06
"3163",8838,2.47596939700316e-06
"3164",8837,2.47328134401261e-06
"3165",8836,2.47084013342349e-06
"3166",8835,2.46865358141175e-06
"3167",8834,2.46727056991509e-06
"3168",8833,2.46668961131826e-06
"3169",8832,2.46690672837845e-06
"3170",8831,2.46791536074139e-06
"3171",8830,2.46970624121556e-06
"3172",8829,2.47226238708316e-06
"3173",8828,2.47584694599755e-06
"3174",8827,2.48045808640799e-06
"3175",8826,2.48609295849592e-06
"3176",8825,2.49274756816013e-06
"3177",8824,2.50005372433762e-06
"3178",8823,2.50801924766378e-06
"3179",8822,2.51665201170275e-06
"3180",8821,2.525959943103e-06
"3181",8820,2.53595102165663e-06
"3182",8819,2.54604017331214e-06
"3183",8818,2.55620502117177e-06
"3184",8817,2.5664252430694e-06
"3185",8816,2.57668236817078e-06
"3186",8815,2.58695958937464e-06
"3187",8814,2.59682711993538e-06
"3188",8813,2.60625711856437e-06
"3189",8812,2.61522419631441e-06
"3190",8811,2.62370506982118e-06
"3191",8810,2.63167825406534e-06
"3192",8809,2.63921103374145e-06
"3193",8808,2.64646929625539e-06
"3194",8807,2.65322674175531e-06
"3195",8806,2.65947670231544e-06
"3196",8805,2.66521244669397e-06
"3197",8804,2.67068399565695e-06
"3198",8803,2.67588868503996e-06
"3199",8802,2.68082383374921e-06
"3200",8801,2.68548674361299e-06
"3201",8800,2.68987469923301e-06
"3202",8799,2.69417566962297e-06
"3203",8798,2.69838915893502e-06
"3204",8797,2.70251466970324e-06
"3205",8796,2.7065517028358e-06
"3206",8795,2.71049975760714e-06
"3207",8794,2.71439080877549e-06
"3208",8793,2.71822521884554e-06
"3209",8792,2.72200334890715e-06
"3210",8791,2.72572555864199e-06
"3211",8790,2.72939220633027e-06
"3212",8789,2.73321567251792e-06
"3213",8788,2.73719251980841e-06
"3214",8787,2.7413193483276e-06
"3215",8786,2.74559279514077e-06
"3216",8785,2.75000953367287e-06
"3217",8784,2.75504701020017e-06
"3218",8783,2.76068974529586e-06
"3219",8782,2.76667591723538e-06
"3220",8781,2.77315533520812e-06
"3221",8780,2.78008933635967e-06
"3222",8779,2.78791219808456e-06
"3223",8778,2.79659533711575e-06
"3224",8777,2.80610670440519e-06
"3225",8776,2.81641020525516e-06
"3226",8775,2.8274650498449e-06
"3227",8774,2.83932303920853e-06
"3228",8773,2.8519763529051e-06
"3229",8772,2.86541609639602e-06
"3230",8771,2.87963222326129e-06
"3231",8770,2.89461345492625e-06
"3232",8769,2.910063845634e-06
"3233",8768,2.92598343066683e-06
"3234",8767,2.94237245850721e-06
"3235",8766,2.95923138558118e-06
"3236",8765,2.97656087102797e-06
"3237",8764,2.99362897023115e-06
"3238",8763,3.0104240176608e-06
"3239",8762,3.02693498932867e-06
"3240",8761,3.04315144848321e-06
"3241",8760,3.05906349544312e-06
"3242",8759,3.07465629063804e-06
"3243",8758,3.08992904426121e-06
"3244",8757,3.10488100968743e-06
"3245",8756,3.11951148220514e-06
"3246",8755,3.13381979776997e-06
"3247",8754,3.14822042947846e-06
"3248",8753,3.16271331962212e-06
"3249",8752,3.17729840907291e-06
"3250",8751,3.19197563726694e-06
"3251",8750,3.20674494218813e-06
"3252",8749,3.22201968423516e-06
"3253",8748,3.23780226722862e-06
"3254",8747,3.25409506671357e-06
"3255",8746,3.27090042881419e-06
"3256",8745,3.28822066908309e-06
"3257",8744,3.30590601616436e-06
"3258",8743,3.3239578507531e-06
"3259",8742,3.34237758699553e-06
"3260",8741,3.36116667235648e-06
"3261",8740,3.38032658747015e-06
"3262",8739,3.39966236854034e-06
"3263",8738,3.4191648491046e-06
"3264",8737,3.43882551260328e-06
"3265",8736,3.45863646307361e-06
"3266",8735,3.47859039515733e-06
"3267",8734,3.49815711713963e-06
"3268",8733,3.51732167124422e-06
"3269",8732,3.53607019390012e-06
"3270",8731,3.55438980186599e-06
"3271",8730,3.57226848714064e-06
"3272",8729,3.58932902005557e-06
"3273",8728,3.60529590220643e-06
"3274",8727,3.6201575110823e-06
"3275",8726,3.63390201950088e-06
"3276",8725,3.6465173920003e-06
"3277",8724,3.6578837110194e-06
"3278",8723,3.66799784912808e-06
"3279",8722,3.67685651166195e-06
"3280",8721,3.68445623514303e-06
"3281",8720,3.69079338590853e-06
"3282",8719,3.69617574719617e-06
"3283",8718,3.70060748694879e-06
"3284",8717,3.70409269590951e-06
"3285",8716,3.70663538671434e-06
"3286",8715,3.70823949312256e-06
"3287",8714,3.70951969214033e-06
"3288",8713,3.71047753422795e-06
"3289",8712,3.71111456242243e-06
"3290",8711,3.71143231237207e-06
"3291",8710,3.71143231237207e-06
"3292",8709,3.71170936957884e-06
"3293",8708,3.7122650043089e-06
"3294",8707,3.71310074359259e-06
"3295",8706,3.71421812118532e-06
"3296",8705,3.71561867757729e-06
"3297",8704,3.71757367894188e-06
"3298",8703,3.72009085481451e-06
"3299",8702,3.723178006439e-06
"3300",8701,3.72684300674302e-06
"3301",8700,3.73109380021517e-06
"3302",8699,3.73617810294582e-06
"3303",8698,3.74211109663844e-06
"3304",8697,3.74890814673893e-06
"3305",8696,3.75658480117592e-06
"3306",8695,3.76515678852608e-06
"3307",8694,3.77500404809332e-06
"3308",8693,3.7861474504422e-06
"3309",8692,3.7986080869853e-06
"3310",8691,3.81240725380104e-06
"3311",8690,3.8275664332545e-06
"3312",8689,3.84440828562491e-06
"3313",8688,3.86295774176296e-06
"3314",8687,3.88323996224427e-06
"3315",8686,3.90528030630591e-06
"3316",8685,3.9291042972157e-06
"3317",8684,3.95410211358293e-06
"3318",8683,3.98028633073429e-06
"3319",8682,4.00766954063241e-06
"3320",8681,4.03626434147961e-06
"3321",8680,4.0660833267261e-06
"3322",8679,4.09570238330579e-06
"3323",8678,4.12511892017588e-06
"3324",8677,4.15433032876025e-06
"3325",8676,4.18333398285496e-06
"3326",8675,4.21212723853892e-06
"3327",8674,4.23970262250596e-06
"3328",8673,4.26605495960129e-06
"3329",8672,4.29117898447567e-06
"3330",8671,4.31506933986758e-06
"3331",8670,4.33772057500399e-06
"3332",8669,4.35914055822977e-06
"3333",8668,4.37933032409234e-06
"3334",8667,4.39829085469501e-06
"3335",8666,4.41602307775069e-06
"3336",8665,4.43252786477236e-06
"3337",8664,4.4487145399034e-06
"3338",8663,4.46458502375635e-06
"3339",8662,4.48014123222408e-06
"3340",8661,4.49538507633631e-06
"3341",8660,4.5103184621218e-06
"3342",8659,4.52595062375264e-06
"3343",8658,4.54228314176647e-06
"3344",8657,4.55931760476494e-06
"3345",8656,4.57705560906026e-06
"3346",8655,4.59549875830831e-06
"3347",8654,4.61535330864539e-06
"3348",8653,4.63664736159743e-06
"3349",8652,4.65940912756916e-06
"3350",8651,4.68366688252056e-06
"3351",8650,4.70944892040406e-06
"3352",8649,4.7370763648777e-06
"3353",8648,4.76660086664798e-06
"3354",8647,4.79807330056749e-06
"3355",8646,4.83154347641698e-06
"3356",8645,4.86705982614923e-06
"3357",8644,4.90481362555046e-06
"3358",8643,4.94485086510318e-06
"3359",8642,4.98721494858819e-06
"3360",8641,5.03194629127961e-06
"3361",8640,5.07908190349391e-06
"3362",8639,5.12793610726547e-06
"3363",8638,5.17852305684087e-06
"3364",8637,5.23085522842297e-06
"3365",8636,5.28494330935909e-06
"3366",8635,5.34079608782055e-06
"3367",8634,5.39713148166486e-06
"3368",8633,5.4539500032375e-06
"3369",8632,5.51125214752711e-06
"3370",8631,5.56903839186845e-06
"3371",8630,5.62730919564436e-06
"3372",8629,5.68553706684791e-06
"3373",8628,5.74372004155996e-06
"3374",8627,5.80185618480944e-06
"3375",8626,5.85994359037602e-06
"3376",8625,5.91798038058647e-06
"3377",8624,5.97589121044017e-06
"3378",8623,6.03367092498342e-06
"3379",8622,6.09131450842449e-06
"3380",8621,6.14881708233372e-06
"3381",8620,6.20617390377418e-06
"3382",8619,6.26349248488469e-06
"3383",8618,6.32076666452841e-06
"3384",8617,6.37799040818416e-06
"3385",8616,6.43515780748669e-06
"3386",8615,6.4922630796249e-06
"3387",8614,6.54932009589641e-06
"3388",8613,6.60632752068463e-06
"3389",8612,6.66328403649105e-06
"3390",8611,6.72018834378761e-06
"3391",8610,6.77703916086757e-06
"3392",8609,6.83382799669814e-06
"3393",8608,6.89055344944256e-06
"3394",8607,6.94721410879334e-06
"3395",8606,7.00380855594781e-06
"3396",8605,7.0603353635852e-06
"3397",8604,7.11708180935963e-06
"3398",8603,7.17404311098004e-06
"3399",8602,7.23121430385672e-06
"3400",8601,7.28859023742934e-06
"3401",8600,7.34616557156889e-06
"3402",8599,7.40477233000099e-06
"3403",8598,7.46440484056344e-06
"3404",8597,7.52505560193368e-06
"3405",8596,7.58671519741932e-06
"3406",8595,7.6493722103907e-06
"3407",8594,7.71372714437839e-06
"3408",8593,7.77975580272153e-06
"3409",8592,7.84742721188018e-06
"3410",8591,7.91670331913659e-06
"3411",8590,7.98753871732671e-06
"3412",8589,8.05817730158731e-06
"3413",8588,8.128585081975e-06
"3414",8587,8.19872724688467e-06
"3415",8586,8.26856818829432e-06
"3416",8585,8.3380715311498e-06
"3417",8584,8.40646013987707e-06
"3418",8583,8.47372066086268e-06
"3419",8582,8.53983972718718e-06
"3420",8581,8.60480396902065e-06
"3421",8580,8.66860002461361e-06
"3422",8579,8.73182481492007e-06
"3423",8578,8.79447695786614e-06
"3424",8577,8.85655509933957e-06
"3425",8576,8.91805791308872e-06
"3426",8575,8.97898410061887e-06
"3427",8574,9.04101613072961e-06
"3428",8573,9.10414875786224e-06
"3429",8572,9.16837667804665e-06
"3430",8571,9.23369452963754e-06
"3431",8570,9.30009689403256e-06
"3432",8569,9.36854256016041e-06
"3433",8568,9.43901171253618e-06
"3434",8567,9.51171219678287e-06
"3435",8566,9.58641015298819e-06
"3436",8565,9.66308379657419e-06
"3437",8564,9.74120722287293e-06
"3438",8563,9.82076590011414e-06
"3439",8562,9.90174470543209e-06
"3440",8561,9.98412792769151e-06
"3441",8560,1.0067899271061e-05
"3442",8559,1.01511474576438e-05
"3443",8558,1.02338689707891e-05
"3444",8557,1.03160602942655e-05
"3445",8556,1.03977179127062e-05
"3446",8555,1.04788383120658e-05
"3447",8554,1.05576426234155e-05
"3448",8553,1.0634092991941e-05
"3449",8552,1.07081517839616e-05
"3450",8551,1.07797816318855e-05
"3451",8550,1.0848945483112e-05
"3452",8549,1.09147777006085e-05
"3453",8548,1.09772147937213e-05
"3454",8547,1.10361945003838e-05
"3455",8546,1.10916560717879e-05
"3456",8545,1.11433325401211e-05
"3457",8544,1.11921137106998e-05
"3458",8543,1.12379500692711e-05
"3459",8542,1.12807946926023e-05
"3460",8541,1.13206036503019e-05
"3461",8540,1.13573364212906e-05
"3462",8539,1.13923019236485e-05
"3463",8538,1.14254845883878e-05
"3464",8537,1.14568705156285e-05
"3465",8536,1.14864475854414e-05
"3466",8535,1.15142055682034e-05
"3467",8534,1.15417281238425e-05
"3468",8533,1.15690136530464e-05
"3469",8532,1.15960605587916e-05
"3470",8531,1.16228672466866e-05
"3471",8530,1.164964571859e-05
"3472",8529,1.16769617800727e-05
"3473",8528,1.17048147833136e-05
"3474",8527,1.17332040608243e-05
"3475",8526,1.17621289257399e-05
"3476",8525,1.17915886721093e-05
"3477",8524,1.18216989416949e-05
"3478",8523,1.18522446068771e-05
"3479",8522,1.18834383506096e-05
"3480",8521,1.19152779859105e-05
"3481",8520,1.19477612451771e-05
"3482",8519,1.19808823749328e-05
"3483",8518,1.20146403809893e-05
"3484",8517,1.20490342012116e-05
"3485",8516,1.20840627067564e-05
"3486",8515,1.21197247033174e-05
"3487",8514,1.21560016109751e-05
"3488",8513,1.21931080850024e-05
"3489",8512,1.22308307580128e-05
"3490",8511,1.22691683128226e-05
"3491",8510,1.23081194057839e-05
"3492",8509,1.23478780707351e-05
"3493",8508,1.23884366121362e-05
"3494",8507,1.24297868881077e-05
"3495",8506,1.24719203078978e-05
"3496",8505,1.25148278297398e-05
"3497",8504,1.25581420771383e-05
"3498",8503,1.26018407863612e-05
"3499",8502,1.26459008255524e-05
"3500",8501,1.26902982060867e-05
"3501",8500,1.27350080956911e-05
"3502",8499,1.27784817552847e-05
"3503",8498,1.28206992350298e-05
"3504",8497,1.28616419917462e-05
"3505",8496,1.29012929807481e-05
"3506",8495,1.29396367468498e-05
"3507",8494,1.29751799678764e-05
"3508",8493,1.30079252295415e-05
"3509",8492,1.30378816752585e-05
"3510",8491,1.30650653246152e-05
"3511",8490,1.30894993670158e-05
"3512",8489,1.31125239318075e-05
"3513",8488,1.31341443961566e-05
"3514",8487,1.31543667529938e-05
"3515",8486,1.31731976168741e-05
"3516",8485,1.31906442292554e-05
"3517",8484,1.32083578022129e-05
"3518",8483,1.32263380034781e-05
"3519",8482,1.32445844955267e-05
"3520",8481,1.3263096935582e-05
"3521",8480,1.32818749756205e-05
"3522",8479,1.33020155603513e-05
"3523",8478,1.33235030371655e-05
"3524",8477,1.33463210943115e-05
"3525",8476,1.33704527655239e-05
"3526",8475,1.33958804356041e-05
"3527",8474,1.34220395425722e-05
"3528",8473,1.34488802412354e-05
"3529",8472,1.34763509912604e-05
"3530",8471,1.35043986381348e-05
"3531",8470,1.35329685000685e-05
"3532",8469,1.35611555885235e-05
"3533",8468,1.35889220285024e-05
"3534",8467,1.36160011376019e-05
"3535",8466,1.36425668719533e-05
"3536",8465,1.36685801282537e-05
"3537",8464,1.3694134594905e-05
"3538",8463,1.3719192620371e-05
"3539",8462,1.37437166250188e-05
"3540",8461,1.37676691758178e-05
"3541",8460,1.37910130618603e-05
"3542",8459,1.38148310844047e-05
"3543",8458,1.38390786245082e-05
"3544",8457,1.38637106601708e-05
"3545",8456,1.38886818299703e-05
"3546",8455,1.3913946498292e-05
"3547",8454,1.39401279022422e-05
"3548",8453,1.39672122023689e-05
"3549",8452,1.39951853077415e-05
"3550",8451,1.40240328916732e-05
"3551",8450,1.40537404076547e-05
"3552",8449,1.40844778515669e-05
"3553",8448,1.41162502656275e-05
"3554",8447,1.41490622096667e-05
"3555",8446,1.41829177661875e-05
"3556",8445,1.42180285859353e-05
"3557",8444,1.42533860052898e-05
"3558",8443,1.42889827551941e-05
"3559",8442,1.4324811596423e-05
"3560",8441,1.43608653219158e-05
"3561",8440,1.43971367590879e-05
"3562",8439,1.44330235842208e-05
"3563",8438,1.44684824684724e-05
"3564",8437,1.45034706186102e-05
"3565",8436,1.45379458368136e-05
"3566",8435,1.45718665794746e-05
"3567",8434,1.46051343495886e-05
"3568",8433,1.46376984494959e-05
"3569",8432,1.46695095546764e-05
"3570",8431,1.47005198002465e-05
"3571",8430,1.47304692700854e-05
"3572",8429,1.47597280526292e-05
"3573",8428,1.47882600925291e-05
"3574",8427,1.48160303755658e-05
"3575",8426,1.48430049764982e-05
"3576",8425,1.48691511047176e-05
"3577",8424,1.48946263848511e-05
"3578",8423,1.4919615155774e-05
"3579",8422,1.49438751411464e-05
"3580",8421,1.49673801613243e-05
"3581",8420,1.49901053726271e-05
"3582",8419,1.50119444377686e-05
"3583",8418,1.50328734847958e-05
"3584",8417,1.50528700382907e-05
"3585",8416,1.50719130405243e-05
"3586",8415,1.50899828694799e-05
"3587",8414,1.51071237043312e-05
"3588",8413,1.51231131261476e-05
"3589",8412,1.51381571248626e-05
"3590",8411,1.51522500284008e-05
"3591",8410,1.51653865809478e-05
"3592",8409,1.51774327485831e-05
"3593",8408,1.51883959842414e-05
"3594",8407,1.51982841894862e-05
"3595",8406,1.52071057170567e-05
"3596",8405,1.52148693730229e-05
"3597",8404,1.52213919374233e-05
"3598",8403,1.52266925894126e-05
"3599",8402,1.52307914866479e-05
"3600",8401,1.52337097576307e-05
"3601",8400,1.52354694923086e-05
"3602",8399,1.52356469919433e-05
"3603",8398,1.52342450937884e-05
"3604",8397,1.52312677810733e-05
"3605",8396,1.52267201725324e-05
"3606",8395,1.52206085102749e-05
"3607",8394,1.52132429422993e-05
"3608",8393,1.52046186477231e-05
"3609",8392,1.51947328353523e-05
"3610",8391,1.51835846997193e-05
"3611",8390,1.51711753716839e-05
"3612",8389,1.51584730161777e-05
"3613",8388,1.51454796374103e-05
"3614",8387,1.51321973801906e-05
"3615",8386,1.51186285275455e-05
"3616",8385,1.5104775498265e-05
"3617",8384,1.50903661105264e-05
"3618",8383,1.50754016391475e-05
"3619",8382,1.50598834134765e-05
"3620",8381,1.50438128166913e-05
"3621",8380,1.5027191285086e-05
"3622",8379,1.50087872241663e-05
"3623",8378,1.4988622985248e-05
"3624",8377,1.49667220120906e-05
"3625",8376,1.49431088156006e-05
"3626",8375,1.49178089471336e-05
"3627",8374,1.48905223783537e-05
"3628",8373,1.48613062482538e-05
"3629",8372,1.48302197442384e-05
"3630",8371,1.47973240074518e-05
"3631",8370,1.47626820319209e-05
"3632",8369,1.47265353285513e-05
"3633",8368,1.46889397934788e-05
"3634",8367,1.46499526000502e-05
"3635",8366,1.46096321154322e-05
"3636",8365,1.4568037813468e-05
"3637",8364,1.45255761730454e-05
"3638",8363,1.44822991925085e-05
"3639",8362,1.44384823836628e-05
"3640",8361,1.43939614716063e-05
"3641",8360,1.43487899456232e-05
"3642",8359,1.43030194359203e-05
"3643",8358,1.42566960867947e-05
"3644",8357,1.42098664457368e-05
"3645",8356,1.41625773996165e-05
"3646",8355,1.41148761092773e-05
"3647",8354,1.40669626870042e-05
"3648",8353,1.40188609463794e-05
"3649",8352,1.39705946266403e-05
"3650",8351,1.39221873752714e-05
"3651",8350,1.38736627306769e-05
"3652",8349,1.38251178391278e-05
"3653",8348,1.37765550375044e-05
"3654",8347,1.37279766641197e-05
"3655",8346,1.36793850584993e-05
"3656",8345,1.3630782561161e-05
"3657",8344,1.35822301139196e-05
"3658",8343,1.35337360112976e-05
"3659",8342,1.34853085009808e-05
"3660",8341,1.34369557814788e-05
"3661",8340,1.33886859998088e-05
"3662",8339,1.33402250869934e-05
"3663",8338,1.32916200765462e-05
"3664",8337,1.32429174863926e-05
"3665",8336,1.31941632569848e-05
"3666",8335,1.31456460622534e-05
"3667",8334,1.30970000876167e-05
"3668",8333,1.30482866959322e-05
"3669",8332,1.29995660294834e-05
"3670",8331,1.29508969083504e-05
"3671",8330,1.29023367329057e-05
"3672",8329,1.28540373173151e-05
"3673",8328,1.28060384421118e-05
"3674",8327,1.27583788546358e-05
"3675",8326,1.27110962194687e-05
"3676",8325,1.26642270710805e-05
"3677",8324,1.261827573992e-05
"3678",8323,1.25732721685016e-05
"3679",8322,1.25292450167613e-05
"3680",8321,1.24862216327915e-05
"3681",8320,1.24442280263843e-05
"3682",8319,1.24036903346343e-05
"3683",8318,1.23646449310799e-05
"3684",8317,1.23271267814229e-05
"3685",8316,1.22911694023694e-05
"3686",8315,1.22568048231947e-05
"3687",8314,1.22235439600959e-05
"3688",8313,1.21916573888731e-05
"3689",8312,1.21611654330745e-05
"3690",8311,1.2132087727098e-05
"3691",8310,1.21044431832809e-05
"3692",8309,1.20773245325974e-05
"3693",8308,1.20505147593e-05
"3694",8307,1.20242472341915e-05
"3695",8306,1.19985258612052e-05
"3696",8305,1.19733544795395e-05
"3697",8304,1.19483196178489e-05
"3698",8303,1.19234215775526e-05
"3699",8302,1.18986606584098e-05
"3700",8301,1.18740371584955e-05
