"","calBP","PrDens"
"1647",10354,9.29792346106852e-05
"1648",10353,9.30358260300255e-05
"1649",10352,9.30938082541016e-05
"1650",10351,9.31530873709095e-05
"1651",10350,9.32136763087274e-05
"1652",10349,9.32831501360446e-05
"1653",10348,9.33626447067484e-05
"1654",10347,9.34532708839173e-05
"1655",10346,9.35560486609006e-05
"1656",10345,9.36718453704658e-05
"1657",10344,9.38011660357971e-05
"1658",10343,9.39443779812658e-05
"1659",10342,9.41018878471266e-05
"1660",10341,9.42734123580485e-05
"1661",10340,9.44586763744399e-05
"1662",10339,9.46542939417088e-05
"1663",10338,9.48586445854357e-05
"1664",10337,9.50708019637554e-05
"1665",10336,9.52898434058272e-05
"1666",10335,9.55148767313097e-05
"1667",10334,9.57413869548406e-05
"1668",10333,9.5969508364416e-05
"1669",10332,9.61993775087863e-05
"1670",10331,9.64311315790056e-05
"1671",10330,9.66649065567531e-05
"1672",10329,9.68997294004736e-05
"1673",10328,9.71359474657653e-05
"1674",10327,9.73739184893004e-05
"1675",10326,9.76140108108255e-05
"1676",10325,9.78566037588097e-05
"1677",10324,9.809496172105e-05
"1678",10323,9.83288185946214e-05
"1679",10322,9.85578652854111e-05
"1680",10321,9.87817618763371e-05
"1681",10320,9.90001507379388e-05
"1682",10319,9.92149687972011e-05
"1683",10318,9.94260525854955e-05
"1684",10317,9.96332200718908e-05
"1685",10316,9.98362715922218e-05
"1686",10315,0.000100034990981793
"1687",10314,0.000100231777171
"1688",10313,0.000100426687998606
"1689",10312,0.000100619800272737
"1690",10311,0.000100811206995254
"1691",10310,0.000101001014749423
"1692",10309,0.000101205484005815
"1693",10308,0.000101423229419064
"1694",10307,0.000101652959764068
"1695",10306,0.000101892783021112
"1696",10305,0.000102140940399559
"1697",10304,0.000102393643327062
"1698",10303,0.000102642946525339
"1699",10302,0.000102882951731871
"1700",10301,0.000103110712503323
"1701",10300,0.000103325887499641
"1702",10299,0.000103515821739095
"1703",10298,0.000103692655683948
"1704",10297,0.000103882578030841
"1705",10296,0.000104122921935645
"1706",10295,0.000104458591358898
"1707",10294,0.000104931266878773
"1708",10293,0.000105569593723048
"1709",10292,0.000106386119112072
"1710",10291,0.000107373964124036
"1711",10290,0.000108506308019581
"1712",10289,0.000109731702373834
"1713",10288,0.000111009395928057
"1714",10287,0.000112291546498943
"1715",10286,0.000113527023921661
"1716",10285,0.000114668787739905
"1717",10284,0.000115699112053273
"1718",10283,0.000116594719489251
"1719",10282,0.000117339829281923
"1720",10281,0.000117926567820739
"1721",10280,0.000118355702796492
"1722",10279,0.000118659372226052
"1723",10278,0.00011884859043058
"1724",10277,0.000118937858932176
"1725",10276,0.000118943105468831
"1726",10275,0.000118881887187854
"1727",10274,0.000118795615200585
"1728",10273,0.000118689012443292
"1729",10272,0.000118566974286207
"1730",10271,0.00011843449829848
"1731",10270,0.000118296615265234
"1732",10269,0.000118165077793224
"1733",10268,0.000118040351117582
"1734",10267,0.000117922976579025
"1735",10266,0.000117813541842539
"1736",10265,0.000117712655476533
"1737",10264,0.000117618069786043
"1738",10263,0.000117529784775825
"1739",10262,0.00011744779575715
"1740",10261,0.000117372093544998
"1741",10260,0.000117302664686362
"1742",10259,0.000117234392632485
"1743",10258,0.000117168236348647
"1744",10257,0.000117105149181915
"1745",10256,0.000117046082133872
"1746",10255,0.000116991987454384
"1747",10254,0.000116938884002858
"1748",10253,0.000116891013761451
"1749",10252,0.000116852539141362
"1750",10251,0.000116826795354649
"1751",10250,0.000116816967642952
"1752",10249,0.000116835188852004
"1753",10248,0.000116882676949683
"1754",10247,0.000116959888206198
"1755",10246,0.000117066316199712
"1756",10245,0.000117201278463434
"1757",10244,0.0001173615477478
"1758",10243,0.000117545380474021
"1759",10242,0.000117750420259801
"1760",10241,0.000117974477841871
"1761",10240,0.000118214894923958
"1762",10239,0.000118477206218254
"1763",10238,0.000118761120769415
"1764",10237,0.000119063890921083
"1765",10236,0.000119382432089146
"1766",10235,0.000119712652176831
"1767",10234,0.000120049922679719
"1768",10233,0.000120387794984041
"1769",10232,0.000120719622095037
"1770",10231,0.000121038741600406
"1771",10230,0.000121338664080161
"1772",10229,0.00012161389120254
"1773",10228,0.00012185891139333
"1774",10227,0.000122068179702782
"1775",10226,0.00012223721469042
"1776",10225,0.0001223623502366
"1777",10224,0.00012245983808752
"1778",10223,0.000122529673423276
"1779",10222,0.000122571986180628
"1780",10221,0.00012258702248183
"1781",10220,0.000122575476072833
"1782",10219,0.000122551664443673
"1783",10218,0.000122515787676217
"1784",10217,0.000122468054012919
"1785",10216,0.000122409027295401
"1786",10215,0.000122338625748267
"1787",10214,0.000122257790169537
"1788",10213,0.000122166331339199
"1789",10212,0.000122064084529448
"1790",10211,0.000121950910879676
"1791",10210,0.000121826698572683
"1792",10209,0.000121675273880281
"1793",10208,0.000121498225095859
"1794",10207,0.000121297492683704
"1795",10206,0.00012107534668017
"1796",10205,0.000120833897786191
"1797",10204,0.000120567815464384
"1798",10203,0.00012028598361049
"1799",10202,0.000119995149952341
"1800",10201,0.000119699033122179
"1801",10200,0.000119398688597133
"1802",10199,0.000119109647579166
"1803",10198,0.000118820752183877
"1804",10197,0.000118506533305601
"1805",10196,0.000118130358341839
"1806",10195,0.000117648004967425
"1807",10194,0.000117017011124887
"1808",10193,0.000116209003729358
"1809",10192,0.000115211699719492
"1810",10191,0.000114032225078018
"1811",10190,0.000112697620759911
"1812",10189,0.000111260964150117
"1813",10188,0.000109762445732124
"1814",10187,0.000108248958008216
"1815",10186,0.000106770286864107
"1816",10185,0.000105371765896461
"1817",10184,0.000104073315532217
"1818",10183,0.00010289793745419
"1819",10182,0.000101861286669691
"1820",10181,0.000100971012848028
"1821",10180,0.000100226773307803
"1822",10179,9.96105008198448e-05
"1823",10178,9.91112004169559e-05
"1824",10177,9.87146015100575e-05
"1825",10176,9.84044926807494e-05
"1826",10175,9.81632606429511e-05
"1827",10174,9.79508777770252e-05
"1828",10173,9.77616783238361e-05
"1829",10172,9.75903049774691e-05
"1830",10171,9.74314415142145e-05
"1831",10170,9.72798963789569e-05
"1832",10169,9.71190962184912e-05
"1833",10168,9.6949039688503e-05
"1834",10167,9.67701830204186e-05
"1835",10166,9.65829599557502e-05
"1836",10165,9.63877823414122e-05
"1837",10164,9.61792912828147e-05
"1838",10163,9.59587297481442e-05
"1839",10162,9.57281224637647e-05
"1840",10161,9.54869123335271e-05
"1841",10160,9.5236524545688e-05
"1842",10159,9.49792786713572e-05
"1843",10158,9.47146946884655e-05
"1844",10157,9.4442323623648e-05
"1845",10156,9.41617487722037e-05
"1846",10155,9.38725869574501e-05
"1847",10154,9.35756913716498e-05
"1848",10153,9.32670876753998e-05
"1849",10152,9.29428086487822e-05
"1850",10151,9.25996220243736e-05
"1851",10150,9.22343331466384e-05
"1852",10149,9.18333590952045e-05
"1853",10148,9.13943682508362e-05
"1854",10147,9.09158083561444e-05
"1855",10146,9.03971736166117e-05
"1856",10145,8.98382802108294e-05
"1857",10144,8.92433080206468e-05
"1858",10143,8.86136815969829e-05
"1859",10142,8.79514017134539e-05
"1860",10141,8.72589950015205e-05
"1861",10140,8.65394523685608e-05
"1862",10139,8.57886097650772e-05
"1863",10138,8.50083561661621e-05
"1864",10137,8.4202343810385e-05
"1865",10136,8.33745589010711e-05
"1866",10135,8.2529965382142e-05
"1867",10134,8.16728062555561e-05
"1868",10133,8.08094594686287e-05
"1869",10132,7.99465074343908e-05
"1870",10131,7.9090555868097e-05
"1871",10130,7.82480473596997e-05
"1872",10129,7.74248967161128e-05
"1873",10128,7.66263472103493e-05
"1874",10127,7.58576527872219e-05
"1875",10126,7.51229795658598e-05
"1876",10125,7.44256523693439e-05
"1877",10124,7.37567378004348e-05
"1878",10123,7.31164250260166e-05
"1879",10122,7.25047705959867e-05
"1880",10121,7.19217169048194e-05
"1881",10120,7.13665669933143e-05
"1882",10119,7.08286866985031e-05
"1883",10118,7.03096067306049e-05
"1884",10117,6.98101938512377e-05
"1885",10116,6.93310111704855e-05
"1886",10115,6.88733198357042e-05
"1887",10114,6.84408831259523e-05
"1888",10113,6.80360011203909e-05
"1889",10112,6.76612686966067e-05
"1890",10111,6.73187818491803e-05
"1891",10110,6.7011440710353e-05
"1892",10109,6.67456035645918e-05
"1893",10108,6.65228564136791e-05
"1894",10107,6.63443939304944e-05
"1895",10106,6.62119856431887e-05
"1896",10105,6.61270019145966e-05
"1897",10104,6.60731815557338e-05
"1898",10103,6.60492563888182e-05
"1899",10102,6.60539699945458e-05
"1900",10101,6.60860865183306e-05
"1901",10100,6.61443967454192e-05
"1902",10099,6.61950611207409e-05
"1903",10098,6.62383383585818e-05
"1904",10097,6.62744846580682e-05
"1905",10096,6.63042148555281e-05
"1906",10095,6.63279723392587e-05
"1907",10094,6.63358518742413e-05
"1908",10093,6.63292285975293e-05
"1909",10092,6.63094130491426e-05
"1910",10091,6.62776562410148e-05
"1911",10090,6.62355492989145e-05
"1912",10089,6.61833476561172e-05
"1913",10088,6.61214554522328e-05
"1914",10087,6.6050267780697e-05
"1915",10086,6.59706637418972e-05
"1916",10085,6.58825434122952e-05
"1917",10084,6.57948764644334e-05
"1918",10083,6.57076602767602e-05
"1919",10082,6.56208922769662e-05
"1920",10081,6.55345699409162e-05
"1921",10080,6.54486907915179e-05
"1922",10079,6.53736502355632e-05
"1923",10078,6.53096246156796e-05
"1924",10077,6.52563171367615e-05
"1925",10076,6.52144122808665e-05
"1926",10075,6.51841078994543e-05
"1927",10074,6.5173949045435e-05
"1928",10073,6.51841181091497e-05
"1929",10072,6.52152302836702e-05
"1930",10071,6.52675289230317e-05
"1931",10070,6.53412858342038e-05
"1932",10069,6.542803970796e-05
"1933",10068,6.55273692893456e-05
"1934",10067,6.5638402838518e-05
"1935",10066,6.57602982150464e-05
"1936",10065,6.58922422894447e-05
"1937",10064,6.60141073224969e-05
"1938",10063,6.61260064389705e-05
"1939",10062,6.62276106098601e-05
"1940",10061,6.63203841237116e-05
"1941",10060,6.64041156106584e-05
"1942",10059,6.64791030011038e-05
"1943",10058,6.65453945831424e-05
"1944",10057,6.66034970948542e-05
"1945",10056,6.66538952335294e-05
"1946",10055,6.66970518665619e-05
"1947",10054,6.67383043202232e-05
"1948",10053,6.67777113091776e-05
"1949",10052,6.68153293909465e-05
"1950",10051,6.68512131045402e-05
"1951",10050,6.68854151261418e-05
"1952",10049,6.69208964429301e-05
"1953",10048,6.69576319826834e-05
"1954",10047,6.69955966027448e-05
"1955",10046,6.70347650832133e-05
"1956",10045,6.70751121235617e-05
"1957",10044,6.71234075463221e-05
"1958",10043,6.71804451945644e-05
"1959",10042,6.7247048318262e-05
"1960",10041,6.73238287097063e-05
"1961",10040,6.74116883611107e-05
"1962",10039,6.75173882088044e-05
"1963",10038,6.76425001955607e-05
"1964",10037,6.77894452328712e-05
"1965",10036,6.79603412800925e-05
"1966",10035,6.81574126747858e-05
"1967",10034,6.83825367595541e-05
"1968",10033,6.86381972413983e-05
"1969",10032,6.89265060633637e-05
"1970",10031,6.92498582180179e-05
"1971",10030,6.96106724281461e-05
"1972",10029,6.99912982895563e-05
"1973",10028,7.0392313033803e-05
"1974",10027,7.08142749611926e-05
"1975",10026,7.1257716285185e-05
"1976",10025,7.17233950243877e-05
"1977",10024,7.21668968773491e-05
"1978",10023,7.25885937241735e-05
"1979",10022,7.29886558004833e-05
"1980",10021,7.33673032919039e-05
"1981",10020,7.37249916191242e-05
"1982",10019,7.40360392971737e-05
"1983",10018,7.43016372075502e-05
"1984",10017,7.45233282349885e-05
"1985",10016,7.47030089206335e-05
"1986",10015,7.48421240644244e-05
"1987",10014,7.49369283661794e-05
"1988",10013,7.4987813592172e-05
"1989",10012,7.49947279056467e-05
"1990",10011,7.49583842199042e-05
"1991",10010,7.48778009410356e-05
"1992",10009,7.47662963033255e-05
"1993",10008,7.46222818213871e-05
"1994",10007,7.44445313733901e-05
"1995",10006,7.42314602704211e-05
"1996",10005,7.39818563254448e-05
"1997",10004,7.37274282401586e-05
"1998",10003,7.34681833334082e-05
"1999",10002,7.32043811235658e-05
"2000",10001,7.29358012436045e-05
"2001",10000,7.26624510449202e-05
"2002",9999,7.24142726885957e-05
"2003",9998,7.21901203395589e-05
"2004",9997,7.19891099514479e-05
"2005",9996,7.18099141056205e-05
"2006",9995,7.16514919449888e-05
"2007",9994,7.1518266127372e-05
"2008",9993,7.14086209711683e-05
"2009",9992,7.1321483455775e-05
"2010",9991,7.12555886718768e-05
"2011",9990,7.1209328584894e-05
"2012",9989,7.11750880506848e-05
"2013",9988,7.11525503515749e-05
"2014",9987,7.11414088697014e-05
"2015",9986,7.11408740316482e-05
"2016",9985,7.11511363362417e-05
"2017",9984,7.11619527692252e-05
"2018",9983,7.11733461214294e-05
"2019",9982,7.11853400363119e-05
"2020",9981,7.11979589990515e-05
"2021",9980,7.12112283249701e-05
"2022",9979,7.12186231867944e-05
"2023",9978,7.12198557802907e-05
"2024",9977,7.12151126926217e-05
"2025",9976,7.12036004852866e-05
"2026",9975,7.11850135998801e-05
"2027",9974,7.11522849888336e-05
"2028",9973,7.11052435138348e-05
"2029",9972,7.10429271967758e-05
"2030",9971,7.09647546039386e-05
"2031",9970,7.0870124375751e-05
"2032",9969,7.07688953788802e-05
"2033",9968,7.06612733951942e-05
"2034",9967,7.05474604704258e-05
"2035",9966,7.04276549404488e-05
"2036",9965,7.03020514566773e-05
"2037",9964,7.01862502472389e-05
"2038",9963,7.00799271826945e-05
"2039",9962,6.99831029214339e-05
"2040",9961,6.98945033412815e-05
"2041",9960,6.98133607873878e-05
"2042",9959,6.9738648085856e-05
"2043",9958,6.96707354735546e-05
"2044",9957,6.96095216064544e-05
"2045",9956,6.95549131983339e-05
"2046",9955,6.95068244210834e-05
"2047",9954,6.94611599642908e-05
"2048",9953,6.94186924513943e-05
"2049",9952,6.93801643647372e-05
"2050",9951,6.9346288901217e-05
"2051",9950,6.93177508284259e-05
"2052",9949,6.92907827496755e-05
"2053",9948,6.92661221728879e-05
"2054",9947,6.92444719855947e-05
"2055",9946,6.92265008933059e-05
"2056",9945,6.92128434804136e-05
"2057",9944,6.91964508499264e-05
"2058",9943,6.91770141081484e-05
"2059",9942,6.91547263893723e-05
"2060",9941,6.9129270352015e-05
"2061",9940,6.91002354232529e-05
"2062",9939,6.90612704522119e-05
"2063",9938,6.90112588512019e-05
"2064",9937,6.89482615141222e-05
"2065",9936,6.88706795761624e-05
"2066",9935,6.87768574100121e-05
"2067",9934,6.86617075813452e-05
"2068",9933,6.85230039857134e-05
"2069",9932,6.83589114567426e-05
"2070",9931,6.81673327588653e-05
"2071",9930,6.79461695080441e-05
"2072",9929,6.7709002279461e-05
"2073",9928,6.74553339373018e-05
"2074",9927,6.71846859767562e-05
"2075",9926,6.68966051564857e-05
"2076",9925,6.65904110790061e-05
"2077",9924,6.62993284304095e-05
"2078",9923,6.60229549654277e-05
"2079",9922,6.57610885982412e-05
"2080",9921,6.55134748964779e-05
"2081",9920,6.52798145900854e-05
"2082",9919,6.50824304766606e-05
"2083",9918,6.49185405464543e-05
"2084",9917,6.47856716408423e-05
"2085",9916,6.46809505765935e-05
"2086",9915,6.46019095656017e-05
"2087",9914,6.45478094994851e-05
"2088",9913,6.45162383645277e-05
"2089",9912,6.45049072251727e-05
"2090",9911,6.45112339318243e-05
"2091",9910,6.45334979666603e-05
"2092",9909,6.4562363985571e-05
"2093",9908,6.45976117290736e-05
"2094",9907,6.4638576136249e-05
"2095",9906,6.46846213037442e-05
"2096",9905,6.4735140474933e-05
"2097",9904,6.47859111222679e-05
"2098",9903,6.48369010815372e-05
"2099",9902,6.48878258487329e-05
"2100",9901,6.49388806641264e-05
"2101",9900,6.49900329071409e-05
"2102",9899,6.50368831613477e-05
"2103",9898,6.5079459491294e-05
"2104",9897,6.51177885847049e-05
"2105",9896,6.51518958611193e-05
"2106",9895,6.51818055764692e-05
"2107",9894,6.52037386280658e-05
"2108",9893,6.52179398988372e-05
"2109",9892,6.52241611651722e-05
"2110",9891,6.52223933403842e-05
"2111",9890,6.52126208867776e-05
"2112",9889,6.51966895040928e-05
"2113",9888,6.51745687622613e-05
"2114",9887,6.51462278223249e-05
"2115",9886,6.51116354260255e-05
"2116",9885,6.50707598826678e-05
"2117",9884,6.50287494640563e-05
"2118",9883,6.4985586519186e-05
"2119",9882,6.49412526542488e-05
"2120",9881,6.4895728740917e-05
"2121",9880,6.48489949252502e-05
"2122",9879,6.48025039419454e-05
"2123",9878,6.47562623942104e-05
"2124",9877,6.47102768707406e-05
"2125",9876,6.46645539434212e-05
"2126",9875,6.46191001650665e-05
"2127",9874,6.4579465645068e-05
"2128",9873,6.45455764014314e-05
"2129",9872,6.45173604521122e-05
"2130",9871,6.44947479007118e-05
"2131",9870,6.44776710184647e-05
"2132",9869,6.44674580140955e-05
"2133",9868,6.44639312112938e-05
"2134",9867,6.44669189241145e-05
"2135",9866,6.44762553201401e-05
"2136",9865,6.44917802308514e-05
"2137",9864,6.45184873092689e-05
"2138",9863,6.45553540146632e-05
"2139",9862,6.46006768069493e-05
"2140",9861,6.46548385177227e-05
"2141",9860,6.47174116369359e-05
"2142",9859,6.4784600063364e-05
"2143",9858,6.48556506369947e-05
"2144",9857,6.49298304977741e-05
"2145",9856,6.50064278713477e-05
"2146",9855,6.50847523808112e-05
"2147",9854,6.51631383782803e-05
"2148",9853,6.5240744441206e-05
"2149",9852,6.53167609836125e-05
"2150",9851,6.53904092319017e-05
"2151",9850,6.5460940177655e-05
"2152",9849,6.55277261698018e-05
"2153",9848,6.55899589880581e-05
"2154",9847,6.56468638050145e-05
"2155",9846,6.56976987378931e-05
"2156",9845,6.5741754776607e-05
"2157",9844,6.57799512173615e-05
"2158",9843,6.58117242162778e-05
"2159",9842,6.58359779931898e-05
"2160",9841,6.58523382861202e-05
"2161",9840,6.58602335440447e-05
"2162",9839,6.58614240039709e-05
"2163",9838,6.58554750581877e-05
"2164",9837,6.58419255192869e-05
"2165",9836,6.58202767784716e-05
"2166",9835,6.57899804764918e-05
"2167",9834,6.57554619425669e-05
"2168",9833,6.57165042375737e-05
"2169",9832,6.56728709339958e-05
"2170",9831,6.56243043147964e-05
"2171",9830,6.55705237785406e-05
"2172",9829,6.5516577748954e-05
"2173",9828,6.54624416907105e-05
"2174",9827,6.54080912331892e-05
"2175",9826,6.53535027727528e-05
"2176",9825,6.52986540900531e-05
"2177",9824,6.52529580189243e-05
"2178",9823,6.52163675094878e-05
"2179",9822,6.51888399228913e-05
"2180",9821,6.51703385246982e-05
"2181",9820,6.51608339331509e-05
"2182",9819,6.51606705223845e-05
"2183",9818,6.51699438541925e-05
"2184",9817,6.51887631809453e-05
"2185",9816,6.52172501782944e-05
"2186",9815,6.52555373727459e-05
"2187",9814,6.53001333190759e-05
"2188",9813,6.53510262361097e-05
"2189",9812,6.54082076952423e-05
"2190",9811,6.54716728679843e-05
"2191",9810,6.55414207362064e-05
"2192",9809,6.56158606764052e-05
"2193",9808,6.56950386433187e-05
"2194",9807,6.57790024960621e-05
"2195",9806,6.58678020200025e-05
"2196",9805,6.59614889379209e-05
"2197",9804,6.6057679193694e-05
"2198",9803,6.61563692386241e-05
"2199",9802,6.62575555111434e-05
"2200",9801,6.63612344360671e-05
"2201",9800,6.64674024239202e-05
"2202",9799,6.65802999291948e-05
"2203",9798,6.66991624661404e-05
"2204",9797,6.68239507087207e-05
"2205",9796,6.69546167496196e-05
"2206",9795,6.70911045081826e-05
"2207",9794,6.72342068195582e-05
"2208",9793,6.73838048093361e-05
"2209",9792,6.753978498316e-05
"2210",9791,6.7702038323073e-05
"2211",9790,6.78704593770649e-05
"2212",9789,6.80423377016745e-05
"2213",9788,6.82176061076442e-05
"2214",9787,6.83961965740041e-05
"2215",9786,6.85780402592756e-05
"2216",9785,6.87630675163463e-05
"2217",9784,6.89495818307048e-05
"2218",9783,6.91375656528214e-05
"2219",9782,6.93270012284822e-05
"2220",9781,6.95178706017256e-05
"2221",9780,6.9710155617985e-05
"2222",9779,6.99037107910441e-05
"2223",9778,7.00985377835733e-05
"2224",9777,7.02946382771297e-05
"2225",9776,7.04920139726499e-05
"2226",9775,7.06906665908693e-05
"2227",9774,7.08914031971037e-05
"2228",9773,7.10942108597377e-05
"2229",9772,7.12990705600111e-05
"2230",9771,7.15059571451693e-05
"2231",9770,7.17148393109385e-05
"2232",9769,7.19252143609917e-05
"2233",9768,7.21370740550298e-05
"2234",9767,7.23504075223604e-05
"2235",9766,7.25652013383817e-05
"2236",9765,7.27814396540884e-05
"2237",9764,7.30000980017675e-05
"2238",9763,7.3221210486532e-05
"2239",9762,7.34448127296827e-05
"2240",9761,7.36709423326122e-05
"2241",9760,7.38996393691593e-05
"2242",9759,7.41336002846464e-05
"2243",9758,7.43728775523818e-05
"2244",9757,7.46175208460154e-05
"2245",9756,7.48675767982091e-05
"2246",9755,7.51230887573671e-05
"2247",9754,7.53902871428246e-05
"2248",9753,7.56685221363342e-05
"2249",9752,7.59570877256066e-05
"2250",9751,7.62554924084138e-05
"2251",9750,7.65627411169886e-05
"2252",9749,7.68813935303763e-05
"2253",9748,7.72107357823114e-05
"2254",9747,7.7550020448843e-05
"2255",9746,7.78982399418294e-05
"2256",9745,7.82548720912092e-05
"2257",9744,7.86262159777995e-05
"2258",9743,7.90116025119835e-05
"2259",9742,7.94104162010571e-05
"2260",9741,7.98216115010909e-05
"2261",9740,8.02439597412961e-05
"2262",9739,8.06740329895784e-05
"2263",9738,8.11095930183927e-05
"2264",9737,8.15501952482305e-05
"2265",9736,8.19928523002432e-05
"2266",9735,8.24359795644712e-05
"2267",9734,8.2874448160325e-05
"2268",9733,8.33077120879058e-05
"2269",9732,8.37359716917449e-05
"2270",9731,8.41593992165319e-05
"2271",9730,8.45783785843861e-05
"2272",9729,8.49937231089623e-05
"2273",9728,8.54051172422295e-05
"2274",9727,8.58122545546376e-05
"2275",9726,8.62148397660478e-05
"2276",9725,8.66123516619026e-05
"2277",9724,8.70051748620108e-05
"2278",9723,8.73931302017919e-05
"2279",9722,8.7776026670511e-05
"2280",9721,8.81536605386792e-05
"2281",9720,8.85258144699676e-05
"2282",9719,8.88921492986714e-05
"2283",9718,8.92524257280964e-05
"2284",9717,8.96063916111677e-05
"2285",9716,8.99537829655e-05
"2286",9715,9.02943253215739e-05
"2287",9714,9.06279016603795e-05
"2288",9713,9.09545351732574e-05
"2289",9712,9.12740400141152e-05
"2290",9711,9.15862700349152e-05
"2291",9710,9.18911215921577e-05
"2292",9709,9.21904372308365e-05
"2293",9708,9.24850938058997e-05
"2294",9707,9.27759924684015e-05
"2295",9706,9.3064052160825e-05
"2296",9705,9.33502038594514e-05
"2297",9704,9.36352505389297e-05
"2298",9703,9.39192512184369e-05
"2299",9702,9.42022658937447e-05
"2300",9701,9.44843554967302e-05
"2301",9700,9.47655818550105e-05
"2302",9699,9.50401170077607e-05
"2303",9698,9.53092340957204e-05
"2304",9697,9.55734865181829e-05
"2305",9696,9.58334408175682e-05
"2306",9695,9.60896752953354e-05
"2307",9694,9.63459065506056e-05
"2308",9693,9.6602835436175e-05
"2309",9692,9.68610916918768e-05
"2310",9691,9.71212272697942e-05
"2311",9690,9.73837101779354e-05
"2312",9689,9.76483250630052e-05
"2313",9688,9.7914938167445e-05
"2314",9687,9.81834081793166e-05
"2315",9686,9.8453834779058e-05
"2316",9685,9.87258214878043e-05
"2317",9684,9.89963301472232e-05
"2318",9683,9.9265488822693e-05
"2319",9682,9.95334247314102e-05
"2320",9681,9.98002642348125e-05
"2321",9680,0.00010006588994862
"2322",9679,0.000100327241829457
"2323",9678,0.000100584184487122
"2324",9677,0.000100836616456168
"2325",9676,0.000101084472719128
"2326",9675,0.000101327727037901
"2327",9674,0.000101567654563985
"2328",9673,0.000101804363659849
"2329",9672,0.000102037966369686
"2330",9671,0.000102268578411081
"2331",9670,0.000102496319139102
"2332",9669,0.000102719855883134
"2333",9668,0.000102939381376013
"2334",9667,0.000103155090440872
"2335",9666,0.000103367179959093
"2336",9665,0.000103575848828897
"2337",9664,0.000103782084868145
"2338",9663,0.000103985728943704
"2339",9662,0.000104186617010489
"2340",9661,0.000104384580286559
"2341",9660,0.000104579445408496
"2342",9659,0.000104765124704227
"2343",9658,0.000104941205481634
"2344",9657,0.000105107316342247
"2345",9656,0.000105263135854897
"2346",9655,0.000105408401522681
"2347",9654,0.00010554056614133
"2348",9653,0.000105661289880663
"2349",9652,0.000105772370804791
"2350",9651,0.000105875461730901
"2351",9650,0.00010597277603822
"2352",9649,0.000106064421091414
"2353",9648,0.000106152182750475
"2354",9647,0.00010623812168036
"2355",9646,0.000106324043452182
"2356",9645,0.000106411492567935
"2357",9644,0.000106488203692125
"2358",9643,0.000106555168518355
"2359",9642,0.000106613744964668
"2360",9641,0.000106664902898843
"2361",9640,0.000106710193537587
"2362",9639,0.000106747618553806
"2363",9638,0.000106779411749661
"2364",9637,0.000106806013441482
"2365",9636,0.000106830406909989
"2366",9635,0.000106854172834584
"2367",9634,0.000106875302669039
"2368",9633,0.000106894483828714
"2369",9632,0.00010691165822973
"2370",9631,0.00010692679662319
"2371",9630,0.000106939249459117
"2372",9629,0.000106945542830264
"2373",9628,0.000106946438803227
"2374",9627,0.000106942689617526
"2375",9626,0.000106935034470952
"2376",9625,0.000106924435334691
"2377",9624,0.000106903180161784
"2378",9623,0.000106873422044436
"2379",9622,0.000106837120957989
"2380",9621,0.000106796301317255
"2381",9620,0.000106753051082287
"2382",9619,0.000106711990627703
"2383",9618,0.000106673832467559
"2384",9617,0.000106639251180782
"2385",9616,0.000106608878614816
"2386",9615,0.000106583299175469
"2387",9614,0.000106557705813103
"2388",9613,0.000106532541294895
"2389",9612,0.000106508504587352
"2390",9611,0.000106486297414778
"2391",9610,0.000106466616662456
"2392",9609,0.000106451042632229
"2393",9608,0.000106444938725734
"2394",9607,0.0001064539719028
"2395",9606,0.000106483219882607
"2396",9605,0.000106538236810735
"2397",9604,0.000106638459117351
"2398",9603,0.000106795092331353
"2399",9602,0.000107018508896022
"2400",9601,0.000107318200681841
"2401",9600,0.000107703041044728
"2402",9599,0.000108216903215517
"2403",9598,0.000108870359254428
"2404",9597,0.000109671800926905
"2405",9596,0.000110626294214825
"2406",9595,0.000111734546747035
"2407",9594,0.000113018230327019
"2408",9593,0.000114464179769598
"2409",9592,0.000116049024348786
"2410",9591,0.00011774027425536
"2411",9590,0.000119496956082625
"2412",9589,0.000121270818424682
"2413",9588,0.000123013494889918
"2414",9587,0.000124679409283806
"2415",9586,0.000126228423679608
"2416",9585,0.000127630946698504
"2417",9584,0.000128892665227073
"2418",9583,0.000130007624423767
"2419",9582,0.00013097769175641
"2420",9581,0.000131809445375136
"2421",9580,0.000132513886931468
"2422",9579,0.000133132766885895
"2423",9578,0.000133675394449154
"2424",9577,0.000134151921298355
"2425",9576,0.000134573136648489
"2426",9575,0.000134950311273193
"2427",9574,0.000135305789501564
"2428",9573,0.000135642899605752
"2429",9572,0.00013596523183717
"2430",9571,0.000136276364891954
"2431",9570,0.000136579826430795
"2432",9569,0.000136886237935441
"2433",9568,0.00013719537829927
"2434",9567,0.000137507024294936
"2435",9566,0.000137820950650962
"2436",9565,0.000138136930138324
"2437",9564,0.000138456640740659
"2438",9563,0.000138782726953068
"2439",9562,0.000139117889901864
"2440",9561,0.000139464863533587
"2441",9560,0.000139826394209426
"2442",9559,0.000140203377695227
"2443",9558,0.000140597467538315
"2444",9557,0.000141010764272871
"2445",9556,0.000141445070016857
"2446",9555,0.000141902122973855
"2447",9554,0.000142367950265165
"2448",9553,0.000142841584937754
"2449",9552,0.000143321976587195
"2450",9551,0.000143808003874275
"2451",9550,0.000144298486876683
"2452",9549,0.00014477355621819
"2453",9548,0.000145232616135525
